month,year,country_na,mean
1.0,1981.0,Uganda,22.360186363225672
2.0,1981.0,Uganda,33.89100465895959
3.0,1981.0,Uganda,160.39134669231862
4.0,1981.0,Uganda,167.94450930369138
5.0,1981.0,Uganda,132.71047505001164
6.0,1981.0,Uganda,66.9934024688154
7.0,1981.0,Uganda,112.61365743039882
8.0,1981.0,Uganda,144.06056012963154
9.0,1981.0,Uganda,135.63164369328462
10.0,1981.0,Uganda,126.98782838267996
11.0,1981.0,Uganda,68.36013289754358
12.0,1981.0,Uganda,56.12603649388714
1.0,1982.0,Uganda,43.52196100588741
2.0,1982.0,Uganda,33.27126765137961
3.0,1982.0,Uganda,85.04803495309133
4.0,1982.0,Uganda,159.6285526010289
5.0,1982.0,Uganda,193.6864208364304
6.0,1982.0,Uganda,79.9162983592797
7.0,1982.0,Uganda,98.37073949948042
8.0,1982.0,Uganda,100.99507434741518
9.0,1982.0,Uganda,96.94623414949778
10.0,1982.0,Uganda,165.4978542402898
11.0,1982.0,Uganda,146.39215824141795
12.0,1982.0,Uganda,62.58268614247954
1.0,1983.0,Uganda,18.17358383016997
2.0,1983.0,Uganda,26.85149404015187
3.0,1983.0,Uganda,69.24517614750057
4.0,1983.0,Uganda,148.2357972304431
5.0,1983.0,Uganda,139.30644068140043
6.0,1983.0,Uganda,96.39781286403732
7.0,1983.0,Uganda,86.18565194806196
8.0,1983.0,Uganda,133.71855821336717
9.0,1983.0,Uganda,125.48017523018407
10.0,1983.0,Uganda,145.85537265653147
11.0,1983.0,Uganda,86.63222471825483
12.0,1983.0,Uganda,36.64431277765645
1.0,1984.0,Uganda,23.83626109102624
2.0,1984.0,Uganda,33.30505616706901
3.0,1984.0,Uganda,67.28905108553909
4.0,1984.0,Uganda,159.6206680160493
5.0,1984.0,Uganda,87.9291097009814
6.0,1984.0,Uganda,73.63350268584541
7.0,1984.0,Uganda,95.03052367971183
8.0,1984.0,Uganda,114.95560796951611
9.0,1984.0,Uganda,111.63038295174029
10.0,1984.0,Uganda,91.70601000544531
11.0,1984.0,Uganda,151.13482739688996
12.0,1984.0,Uganda,52.817146755065224
1.0,1985.0,Uganda,49.09906391548992
