month,year,country_na,mean
1.0,1981.0,Somalia,1.1958178352546498
2.0,1981.0,Somalia,1.6789169783351874
3.0,1981.0,Somalia,37.961721974949825
4.0,1981.0,Somalia,103.91548510662227
5.0,1981.0,Somalia,50.14207233749561
6.0,1981.0,Somalia,9.613275392241611
7.0,1981.0,Somalia,18.621509211174196
8.0,1981.0,Somalia,16.671967397136616
9.0,1981.0,Somalia,13.856337669030744
10.0,1981.0,Somalia,32.64226075139011
11.0,1981.0,Somalia,20.891382871685654
12.0,1981.0,Somalia,6.954072667035332
1.0,1982.0,Somalia,1.6699955287067905
2.0,1982.0,Somalia,1.6549965041394934
3.0,1982.0,Somalia,7.38851231722603
4.0,1982.0,Somalia,58.27640077712233
5.0,1982.0,Somalia,73.34246200738156
6.0,1982.0,Somalia,16.887512748972505
7.0,1982.0,Somalia,15.263910994485006
8.0,1982.0,Somalia,7.745122914632673
9.0,1982.0,Somalia,21.22367364775719
10.0,1982.0,Somalia,114.98678046752609
11.0,1982.0,Somalia,39.861978980877446
12.0,1982.0,Somalia,9.370658634285876
1.0,1983.0,Somalia,1.9256982024730527
2.0,1983.0,Somalia,1.7826374491745738
3.0,1983.0,Somalia,5.389789049207003
4.0,1983.0,Somalia,49.76316326630845
5.0,1983.0,Somalia,61.32834631591498
6.0,1983.0,Somalia,15.177716045108665
7.0,1983.0,Somalia,14.256519432144717
8.0,1983.0,Somalia,10.482474781389818
9.0,1983.0,Somalia,11.113582154809531
10.0,1983.0,Somalia,26.42957104885613
11.0,1983.0,Somalia,12.011290211401878
12.0,1983.0,Somalia,6.608582478201616
1.0,1984.0,Somalia,1.6560918462453025
2.0,1984.0,Somalia,1.577033541002945
3.0,1984.0,Somalia,5.707167691862617
4.0,1984.0,Somalia,44.53278129833193
5.0,1984.0,Somalia,52.45520751866377
6.0,1984.0,Somalia,20.249580528466776
7.0,1984.0,Somalia,12.38115497386252
8.0,1984.0,Somalia,5.891064137157864
9.0,1984.0,Somalia,15.883442895521666
10.0,1984.0,Somalia,30.712172784140687
11.0,1984.0,Somalia,29.956880673287685
12.0,1984.0,Somalia,6.452741498473448
1.0,1985.0,Somalia,1.7751685723912833
2.0,1985.0,Somalia,1.6482416081594289
3.0,1985.0,Somalia,20.71681425059366
4.0,1985.0,Somalia,78.87066209577752
5.0,1985.0,Somalia,57.80618010073732
6.0,1985.0,Somalia,7.076450373180294
7.0,1985.0,Somalia,13.664564939875081
8.0,1985.0,Somalia,9.941073526171266
9.0,1985.0,Somalia,12.60287471892727
10.0,1985.0,Somalia,25.46495963703668
11.0,1985.0,Somalia,23.842645016540402
12.0,1985.0,Somalia,5.069523182734235
1.0,1986.0,Somalia,1.694708938506897
2.0,1986.0,Somalia,1.6648068536228422
3.0,1986.0,Somalia,8.28928898904152
4.0,1986.0,Somalia,92.05668178544448
5.0,1986.0,Somalia,64.23038553474821
6.0,1986.0,Somalia,15.491943099871834
7.0,1986.0,Somalia,10.694062258113888
8.0,1986.0,Somalia,7.384072196444434
9.0,1986.0,Somalia,13.135101970726945
10.0,1986.0,Somalia,16.490780573473163
11.0,1986.0,Somalia,19.128179138517638
12.0,1986.0,Somalia,8.18248399231471
1.0,1987.0,Somalia,2.0684209229220323
2.0,1987.0,Somalia,1.4716844660370543
3.0,1987.0,Somalia,9.110646867603998
4.0,1987.0,Somalia,37.54241903840861
5.0,1987.0,Somalia,139.9092497967861
6.0,1987.0,Somalia,12.194930262392576
7.0,1987.0,Somalia,9.083305665516745
8.0,1987.0,Somalia,12.985489491507392
9.0,1987.0,Somalia,11.727191329455456
10.0,1987.0,Somalia,58.04952035049817
11.0,1987.0,Somalia,21.243440729171528
12.0,1987.0,Somalia,4.622574381811222
1.0,1988.0,Somalia,2.20106344476438
2.0,1988.0,Somalia,1.7453347567142294
3.0,1988.0,Somalia,11.883924588398479
4.0,1988.0,Somalia,120.09827179855255
5.0,1988.0,Somalia,20.429382481874676
6.0,1988.0,Somalia,18.329154099985736
7.0,1988.0,Somalia,12.88476253856214
8.0,1988.0,Somalia,8.705291262659488
9.0,1988.0,Somalia,20.14509159838295
10.0,1988.0,Somalia,24.837482957328056
11.0,1988.0,Somalia,16.728656004197088
12.0,1988.0,Somalia,7.176044168752357
1.0,1989.0,Somalia,1.9900890311396335
2.0,1989.0,Somalia,1.6539123777333096
3.0,1989.0,Somalia,15.009710238559967
4.0,1989.0,Somalia,72.56638502309734
5.0,1989.0,Somalia,63.733085085614434
6.0,1989.0,Somalia,10.985955033447754
7.0,1989.0,Somalia,10.085082957361491
8.0,1989.0,Somalia,8.463749477108092
9.0,1989.0,Somalia,18.405271605806384
10.0,1989.0,Somalia,56.80946584523835
11.0,1989.0,Somalia,53.30920107116635
12.0,1989.0,Somalia,9.198820091048796
1.0,1990.0,Somalia,1.76648952434438
2.0,1990.0,Somalia,2.7624892857479844
3.0,1990.0,Somalia,22.075515520450296
4.0,1990.0,Somalia,111.60680680844808
5.0,1990.0,Somalia,28.146245596698094
6.0,1990.0,Somalia,7.116032522168656
7.0,1990.0,Somalia,9.54186230846705
8.0,1990.0,Somalia,7.801578909220973
9.0,1990.0,Somalia,10.612535437956515
10.0,1990.0,Somalia,43.544732671812014
11.0,1990.0,Somalia,25.704955425889146
12.0,1990.0,Somalia,19.08368570371773
1.0,1991.0,Somalia,1.812658791240812
2.0,1991.0,Somalia,1.6069541111539352
3.0,1991.0,Somalia,18.040651538383955
4.0,1991.0,Somalia,54.9221937207312
5.0,1991.0,Somalia,82.93731548754805
6.0,1991.0,Somalia,9.243873559525714
7.0,1991.0,Somalia,19.302041548966443
8.0,1991.0,Somalia,8.456650894185792
9.0,1991.0,Somalia,10.554527372030112
10.0,1991.0,Somalia,22.65286198692608
11.0,1991.0,Somalia,11.22513401855085
12.0,1991.0,Somalia,11.226549622198622
1.0,1992.0,Somalia,2.0317222853699035
2.0,1992.0,Somalia,1.7029829039737854
3.0,1992.0,Somalia,7.397694319091963
4.0,1992.0,Somalia,41.917671830777145
5.0,1992.0,Somalia,43.35642777270436
6.0,1992.0,Somalia,13.938420079144988
7.0,1992.0,Somalia,14.054787468025308
8.0,1992.0,Somalia,9.58634022408523
9.0,1992.0,Somalia,14.08335931096392
10.0,1992.0,Somalia,32.105719262130904
11.0,1992.0,Somalia,30.90592857947921
12.0,1992.0,Somalia,20.99507718143715
1.0,1993.0,Somalia,2.607200631978107
2.0,1993.0,Somalia,1.6631017550534146
3.0,1993.0,Somalia,6.827048648939329
4.0,1993.0,Somalia,38.33142186513999
5.0,1993.0,Somalia,84.95390504809878
6.0,1993.0,Somalia,11.640024260605328
7.0,1993.0,Somalia,10.462955071323611
