month,year,country_na,mean
1.0,1981.0,Nigeria,4.768117910044875
2.0,1981.0,Nigeria,5.979134617929035
3.0,1981.0,Nigeria,24.675063717753353
4.0,1981.0,Nigeria,61.50374358957925
5.0,1981.0,Nigeria,155.62533363103057
6.0,1981.0,Nigeria,182.7680347998784
7.0,1981.0,Nigeria,242.36307585085652
8.0,1981.0,Nigeria,219.19027908352876
9.0,1981.0,Nigeria,207.82168704807756
10.0,1981.0,Nigeria,97.09413543939579
11.0,1981.0,Nigeria,11.929940935956816
12.0,1981.0,Nigeria,1.9683374081828289
1.0,1982.0,Nigeria,7.72821800295009
2.0,1982.0,Nigeria,14.921611410745642
3.0,1982.0,Nigeria,31.11483196385242
4.0,1982.0,Nigeria,72.43346086266205
5.0,1982.0,Nigeria,120.575990509206
6.0,1982.0,Nigeria,145.29048621418977
7.0,1982.0,Nigeria,204.59503527975835
8.0,1982.0,Nigeria,202.90200654919812
9.0,1982.0,Nigeria,178.38265429740966
10.0,1982.0,Nigeria,113.4555399226082
11.0,1982.0,Nigeria,12.901338278753228
12.0,1982.0,Nigeria,2.7690207440774652
1.0,1983.0,Nigeria,1.6425301043424934
2.0,1983.0,Nigeria,4.918148246369348
3.0,1983.0,Nigeria,14.529448953891594
4.0,1983.0,Nigeria,37.319283590533395
5.0,1983.0,Nigeria,123.10850595512375
6.0,1983.0,Nigeria,156.370492596665
7.0,1983.0,Nigeria,169.49246873369688
8.0,1983.0,Nigeria,176.73873122839794
9.0,1983.0,Nigeria,187.13029652916293
10.0,1983.0,Nigeria,42.85165153594653
11.0,1983.0,Nigeria,14.84241192670192
12.0,1983.0,Nigeria,6.657702574960264
1.0,1984.0,Nigeria,1.8458263164992579
2.0,1984.0,Nigeria,4.8282373185364404
3.0,1984.0,Nigeria,32.910255110590114
4.0,1984.0,Nigeria,67.01090802504017
5.0,1984.0,Nigeria,130.62774074773674
6.0,1984.0,Nigeria,149.1901165452221
7.0,1984.0,Nigeria,214.27289504126693
8.0,1984.0,Nigeria,201.4259853296236
9.0,1984.0,Nigeria,220.1326990131206
10.0,1984.0,Nigeria,90.02817787977176
11.0,1984.0,Nigeria,14.853137977358902
12.0,1984.0,Nigeria,2.730881719330601
1.0,1985.0,Nigeria,5.446294675831724
2.0,1985.0,Nigeria,3.973332783716071
3.0,1985.0,Nigeria,54.93612683782149
4.0,1985.0,Nigeria,45.07076205607357
5.0,1985.0,Nigeria,130.2051551981401
6.0,1985.0,Nigeria,173.82339827170128
7.0,1985.0,Nigeria,222.27170875896653
8.0,1985.0,Nigeria,251.50926597703022
9.0,1985.0,Nigeria,216.63399058687114
10.0,1985.0,Nigeria,66.87126000047188
11.0,1985.0,Nigeria,18.295167945904428
12.0,1985.0,Nigeria,2.9786676539461125
1.0,1986.0,Nigeria,3.5380165541016257
2.0,1986.0,Nigeria,11.993830292269998
3.0,1986.0,Nigeria,41.874774375920516
4.0,1986.0,Nigeria,48.75660438980312
5.0,1986.0,Nigeria,107.66023630605024
6.0,1986.0,Nigeria,136.71110007153794
7.0,1986.0,Nigeria,224.25402782512043
8.0,1986.0,Nigeria,190.57171603875895
9.0,1986.0,Nigeria,219.9211817077051
10.0,1986.0,Nigeria,106.42275405183142
11.0,1986.0,Nigeria,22.038301245092896
12.0,1986.0,Nigeria,1.7452502651250432
1.0,1987.0,Nigeria,2.110167925735604
2.0,1987.0,Nigeria,13.210528921062398
3.0,1987.0,Nigeria,33.25119973508401
4.0,1987.0,Nigeria,31.21128471951141
5.0,1987.0,Nigeria,91.91913309716188
6.0,1987.0,Nigeria,148.62305043070825
7.0,1987.0,Nigeria,196.4694656796141
8.0,1987.0,Nigeria,284.4013074794068
9.0,1987.0,Nigeria,179.37851029862992
10.0,1987.0,Nigeria,102.44928344587578
11.0,1987.0,Nigeria,9.108618085025732
12.0,1987.0,Nigeria,3.930941882189318
1.0,1988.0,Nigeria,5.432694511317125
2.0,1988.0,Nigeria,9.469394878202715
3.0,1988.0,Nigeria,29.949668534475656
4.0,1988.0,Nigeria,70.75975409626369
5.0,1988.0,Nigeria,102.6661021061211
6.0,1988.0,Nigeria,177.97184739716755
7.0,1988.0,Nigeria,212.9342465265052
8.0,1988.0,Nigeria,254.8168510724897
9.0,1988.0,Nigeria,241.48112533885956
10.0,1988.0,Nigeria,89.47126761565282
11.0,1988.0,Nigeria,11.014000394969809
12.0,1988.0,Nigeria,8.583637365169238
1.0,1989.0,Nigeria,1.6413654804966555
2.0,1989.0,Nigeria,2.9370325184107933
3.0,1989.0,Nigeria,24.77576174685429
4.0,1989.0,Nigeria,63.76108171753161
5.0,1989.0,Nigeria,123.74123900608464
6.0,1989.0,Nigeria,188.38428107997362
7.0,1989.0,Nigeria,215.67144410217915
8.0,1989.0,Nigeria,270.1686255603678
9.0,1989.0,Nigeria,204.15134847030922
10.0,1989.0,Nigeria,127.58569496014259
11.0,1989.0,Nigeria,10.541662492492357
12.0,1989.0,Nigeria,2.8939856737355645
1.0,1990.0,Nigeria,5.0144540417987145
2.0,1990.0,Nigeria,5.700550370506543
3.0,1990.0,Nigeria,8.895361201757545
4.0,1990.0,Nigeria,68.57085486968526
5.0,1990.0,Nigeria,126.86202414344018
6.0,1990.0,Nigeria,151.76676193667805
7.0,1990.0,Nigeria,266.09539082691856
8.0,1990.0,Nigeria,228.33874846663153
9.0,1990.0,Nigeria,197.3666353975458
10.0,1990.0,Nigeria,102.10299033074018
11.0,1990.0,Nigeria,17.550673201434563
12.0,1990.0,Nigeria,13.096562004794965
1.0,1991.0,Nigeria,2.378084471588839
2.0,1991.0,Nigeria,13.620185073121496
3.0,1991.0,Nigeria,39.13407867829363
4.0,1991.0,Nigeria,93.76684549586608
5.0,1991.0,Nigeria,188.45165887828014
6.0,1991.0,Nigeria,166.7880003424446
7.0,1991.0,Nigeria,231.2058163068252
8.0,1991.0,Nigeria,259.10968444198636
9.0,1991.0,Nigeria,164.08322194386048
10.0,1991.0,Nigeria,111.39350107720452
11.0,1991.0,Nigeria,11.891792705590662
12.0,1991.0,Nigeria,3.472372817345542
1.0,1992.0,Nigeria,2.586896343392573
2.0,1992.0,Nigeria,2.7902133784232253
3.0,1992.0,Nigeria,31.84238704822446
4.0,1992.0,Nigeria,64.80870224230054
5.0,1992.0,Nigeria,133.3407556532775
6.0,1992.0,Nigeria,144.32519614552342
7.0,1992.0,Nigeria,221.38120563700593
8.0,1992.0,Nigeria,219.89979661738465
9.0,1992.0,Nigeria,234.26650451865365
10.0,1992.0,Nigeria,85.6926969818913
11.0,1992.0,Nigeria,19.518323724452245
12.0,1992.0,Nigeria,2.6370656615868655
1.0,1993.0,Nigeria,2.294466752760854
2.0,1993.0,Nigeria,8.356693639953463
3.0,1993.0,Nigeria,36.68906431942621
4.0,1993.0,Nigeria,59.23839286427936
5.0,1993.0,Nigeria,125.52127207831802
6.0,1993.0,Nigeria,169.9142986558526
7.0,1993.0,Nigeria,223.24428207568639
8.0,1993.0,Nigeria,240.88278398491252
9.0,1993.0,Nigeria,213.47819796224056
10.0,1993.0,Nigeria,105.33998223662454
11.0,1993.0,Nigeria,21.03833552818343
12.0,1993.0,Nigeria,5.715372833003375
1.0,1994.0,Nigeria,6.315690656923059
2.0,1994.0,Nigeria,5.1284828624533
3.0,1994.0,Nigeria,21.395268668020687
4.0,1994.0,Nigeria,76.23177022046764
5.0,1994.0,Nigeria,124.39598827800503
6.0,1994.0,Nigeria,158.39134416174656
7.0,1994.0,Nigeria,194.94295537566995
8.0,1994.0,Nigeria,282.599343361304
9.0,1994.0,Nigeria,249.73516204097155
10.0,1994.0,Nigeria,151.66608618772597
11.0,1994.0,Nigeria,13.117275183305876
12.0,1994.0,Nigeria,2.042184506070459
1.0,1995.0,Nigeria,2.6690645873447623
2.0,1995.0,Nigeria,7.6607848161870535
3.0,1995.0,Nigeria,40.12700654498682
4.0,1995.0,Nigeria,70.70276151699174
5.0,1995.0,Nigeria,123.02952427272932
6.0,1995.0,Nigeria,179.62903564111974
7.0,1995.0,Nigeria,243.7752062580785
8.0,1995.0,Nigeria,289.06442103990463
9.0,1995.0,Nigeria,209.91790953660654
10.0,1995.0,Nigeria,133.4266765057574
11.0,1995.0,Nigeria,18.75076947642299
12.0,1995.0,Nigeria,3.608707449232775
1.0,1996.0,Nigeria,4.51264851118225
2.0,1996.0,Nigeria,14.15819530883711
3.0,1996.0,Nigeria,34.233114504518035
4.0,1996.0,Nigeria,75.12658839291969
5.0,1996.0,Nigeria,142.46916227901858
6.0,1996.0,Nigeria,178.9928018970275
7.0,1996.0,Nigeria,201.94391277095787
8.0,1996.0,Nigeria,256.8051640449741
9.0,1996.0,Nigeria,240.61290711977261
10.0,1996.0,Nigeria,116.73434157815073
11.0,1996.0,Nigeria,6.345804710906661
12.0,1996.0,Nigeria,3.428766508996107
1.0,1997.0,Nigeria,6.029020650615111
2.0,1997.0,Nigeria,2.457503387754449
3.0,1997.0,Nigeria,40.75055827354096
4.0,1997.0,Nigeria,97.1015690311609
5.0,1997.0,Nigeria,138.278595943381
6.0,1997.0,Nigeria,194.07002832468962
7.0,1997.0,Nigeria,180.90213024195302
8.0,1997.0,Nigeria,205.1052459846354
9.0,1997.0,Nigeria,220.51537953153925
10.0,1997.0,Nigeria,149.0998356569127
11.0,1997.0,Nigeria,30.817238579875625
12.0,1997.0,Nigeria,7.4395315533664155
1.0,1998.0,Nigeria,4.369778618705327
2.0,1998.0,Nigeria,6.258095576804107
3.0,1998.0,Nigeria,25.283696228934573
4.0,1998.0,Nigeria,65.15543769391205
5.0,1998.0,Nigeria,125.8609388634035
6.0,1998.0,Nigeria,179.84000072875563
7.0,1998.0,Nigeria,219.87287749611414
8.0,1998.0,Nigeria,241.79374221501715
9.0,1998.0,Nigeria,237.19322927262272
10.0,1998.0,Nigeria,112.93987113489347
11.0,1998.0,Nigeria,18.834063089416752
12.0,1998.0,Nigeria,4.0219426584062665
1.0,1999.0,Nigeria,6.558985377055084
2.0,1999.0,Nigeria,11.713731961243852
3.0,1999.0,Nigeria,29.00358554139314
4.0,1999.0,Nigeria,64.57035736561743
5.0,1999.0,Nigeria,109.9531873944327
6.0,1999.0,Nigeria,166.2128340515413
7.0,1999.0,Nigeria,289.0480302787529
8.0,1999.0,Nigeria,285.55659004615
9.0,1999.0,Nigeria,259.75522801038267
10.0,1999.0,Nigeria,151.9532565520219
11.0,1999.0,Nigeria,19.769408603416487
12.0,1999.0,Nigeria,2.302171578823427
1.0,2000.0,Nigeria,4.099862206612888
2.0,2000.0,Nigeria,2.5891856385266006
3.0,2000.0,Nigeria,16.61035938659265
4.0,2000.0,Nigeria,65.85515645516517
5.0,2000.0,Nigeria,104.9304143345
6.0,2000.0,Nigeria,182.59830855126287
7.0,2000.0,Nigeria,229.3347660215957
8.0,2000.0,Nigeria,246.94097490313743
9.0,2000.0,Nigeria,217.2477344862239
10.0,2000.0,Nigeria,119.52698530636663
11.0,2000.0,Nigeria,14.279011738967597
12.0,2000.0,Nigeria,3.4752342467681725
1.0,2001.0,Nigeria,2.558669702410061
2.0,2001.0,Nigeria,4.750624165963745
3.0,2001.0,Nigeria,25.833601125472544
4.0,2001.0,Nigeria,73.95928596855336
5.0,2001.0,Nigeria,134.65854612414637
6.0,2001.0,Nigeria,170.1850549589651
7.0,2001.0,Nigeria,192.7130592332336
8.0,2001.0,Nigeria,193.38979042572316
9.0,2001.0,Nigeria,215.51661654607625
10.0,2001.0,Nigeria,75.70460656002368
11.0,2001.0,Nigeria,13.133156660254357
12.0,2001.0,Nigeria,3.7301657606074
1.0,2002.0,Nigeria,2.6740676280811995
2.0,2002.0,Nigeria,6.131308345732548
3.0,2002.0,Nigeria,29.66268639549481
4.0,2002.0,Nigeria,76.82306215548397
5.0,2002.0,Nigeria,103.47403379315989
6.0,2002.0,Nigeria,178.82631284633428
7.0,2002.0,Nigeria,252.1990661452086
8.0,2002.0,Nigeria,237.6112937567239
9.0,2002.0,Nigeria,203.839023623948
10.0,2002.0,Nigeria,133.86610757100715
11.0,2002.0,Nigeria,14.164652682192417
12.0,2002.0,Nigeria,3.257111628058554
1.0,2003.0,Nigeria,6.859258205157801
2.0,2003.0,Nigeria,11.170575003867874
3.0,2003.0,Nigeria,16.901485634873087
4.0,2003.0,Nigeria,74.58606281577666
5.0,2003.0,Nigeria,112.50854417213063
6.0,2003.0,Nigeria,189.0013189877546
7.0,2003.0,Nigeria,216.82739042986455
8.0,2003.0,Nigeria,253.46831818921055
9.0,2003.0,Nigeria,230.72271704204655
10.0,2003.0,Nigeria,96.11844284626642
11.0,2003.0,Nigeria,20.639134159149624
12.0,2003.0,Nigeria,3.3728811274644688
1.0,2004.0,Nigeria,5.53228392025518
2.0,2004.0,Nigeria,6.39983135188072
3.0,2004.0,Nigeria,15.373323775018315
4.0,2004.0,Nigeria,68.76550893019443
5.0,2004.0,Nigeria,146.42739066230584
6.0,2004.0,Nigeria,155.38991032307263
7.0,2004.0,Nigeria,241.65904797535248
8.0,2004.0,Nigeria,222.75190793652772
9.0,2004.0,Nigeria,203.2775137616266
10.0,2004.0,Nigeria,106.17961451609816
11.0,2004.0,Nigeria,20.996250235885455
12.0,2004.0,Nigeria,5.095683088218015
1.0,2005.0,Nigeria,3.420112609549634
2.0,2005.0,Nigeria,11.795425751179629
3.0,2005.0,Nigeria,39.02645203031536
4.0,2005.0,Nigeria,57.70452527712403
5.0,2005.0,Nigeria,111.17015871137372
6.0,2005.0,Nigeria,172.7222961325106
7.0,2005.0,Nigeria,233.8623994235117
8.0,2005.0,Nigeria,213.0340453702582
9.0,2005.0,Nigeria,189.0338713331031
